"FID","Name","LH_MED","Height","YearBuilt","POINT_X","POINT_Y","year","reach","lights"
301,"BullSand_LV",0,0,1832,538783.9723,409383.3825,1851,10,1
301,"BullSand_LV",0,0,1832,538783.9723,409383.3825,1911,11,1
557,"Burnham",0,0,1815,329806.0148,150444.3737,1693,NA,0
557,"Burnham",0,0,1815,329806.0148,150444.3737,1753,NA,0
557,"Burnham",0,0,1815,329806.0148,150444.3737,1831,0,1
557,"Burnham",0,0,1815,329806.0148,150444.3737,1851,16,2
557,"Burnham",0,0,1815,329806.0148,150444.3737,1911,15,2
503,"BurryPort",0,0,0,244380.0215,200021.1315,1693,NA,0
503,"BurryPort",0,0,0,244380.0215,200021.1315,1753,NA,0
503,"BurryPort",0,0,0,244380.0215,200021.1315,1831,0,0
503,"BurryPort",0,0,0,244380.0215,200021.1315,1851,0,0
503,"BurryPort",0,0,0,244380.0215,200021.1315,1911,9,2
524,"ButeWestDockBasin",0,0,1866,319058.2698,174741.6858,1693,NA,0
524,"ButeWestDockBasin",0,0,1866,319058.2698,174741.6858,1753,NA,0
524,"ButeWestDockBasin",0,0,1866,319058.2698,174741.6858,1831,0,0
524,"ButeWestDockBasin",0,0,1866,319058.2698,174741.6858,1851,0,0
524,"ButeWestDockBasin",0,0,1866,319058.2698,174741.6858,1911,0,1
3,"Caister",0,0,1873,651956.9492,313965.3616,1693,NA,2
3,"Caister",0,0,1873,651956.9492,313965.3616,1753,NA,2
3,"Caister",0,0,1873,651956.9492,313965.3616,1831,0,0
3,"Caister",0,0,1873,651956.9492,313965.3616,1851,0,0
3,"Caister",0,0,1873,651956.9492,313965.3616,1911,13,1
497,"CaldyIsland",0,210,1829,214246.117,195987.4657,1693,NA,0
497,"CaldyIsland",0,210,1829,214246.117,195987.4657,1753,NA,0
497,"CaldyIsland",0,210,1829,214246.117,195987.4657,1831,20,1
497,"CaldyIsland",0,210,1829,214246.117,195987.4657,1851,19,1
497,"CaldyIsland",0,210,1829,214246.117,195987.4657,1911,20,1
383,"CalfofMan",0,0,1811,219500.1843,469443.1846,1693,NA,0
383,"CalfofMan",0,0,1811,219500.1843,469443.1846,1753,NA,0
383,"CalfofMan",0,0,1811,219500.1843,469443.1846,1831,24,2
383,"CalfofMan",0,0,1811,219500.1843,469443.1846,1851,0,1
383,"CalfofMan",0,0,1811,219500.1843,469443.1846,1911,0,0
526,"CardiffLowWaterPier",0,0,1821,319147.1805,173507.7776,1693,NA,0
526,"CardiffLowWaterPier",0,0,1821,319147.1805,173507.7776,1753,NA,0
526,"CardiffLowWaterPier",0,0,1821,319147.1805,173507.7776,1831,0,0
526,"CardiffLowWaterPier",0,0,1821,319147.1805,173507.7776,1851,10,1
526,"CardiffLowWaterPier",0,0,1821,319147.1805,173507.7776,1911,10,1
320,"CareSand_LV",0,0,0,454431.2005,529986.3667,1693,NA,0
320,"CareSand_LV",0,0,0,454431.2005,529986.3667,1753,NA,0
320,"CareSand_LV",0,0,0,454431.2005,529986.3667,1831,0,0
320,"CareSand_LV",0,0,0,454431.2005,529986.3667,1851,0,1
320,"CareSand_LV",0,0,0,454431.2005,529986.3667,1911,0,0
330,"CargoFleet",0,0,0,451595.7292,520800.5348,1693,NA,0
330,"CargoFleet",0,0,0,451595.7292,520800.5348,1753,NA,0
330,"CargoFleet",0,0,0,451595.7292,520800.5348,1831,0,0
330,"CargoFleet",0,0,0,451595.7292,520800.5348,1851,0,0
330,"CargoFleet",0,0,0,451595.7292,520800.5348,1911,0,1
366,"CarlislePort",0,0,1841,324170.2226,562418.4518,1693,NA,0
366,"CarlislePort",0,0,1841,324170.2226,562418.4518,1753,NA,0
366,"CarlislePort",0,0,1841,324170.2226,562418.4518,1831,0,0
366,"CarlislePort",0,0,1841,324170.2226,562418.4518,1851,0,1
366,"CarlislePort",0,0,1841,324170.2226,562418.4518,1911,0,0
474,"Carnarven",0,0,1858,247886.9372,363386.6337,1693,NA,0
474,"Carnarven",0,0,1858,247886.9372,363386.6337,1753,NA,0
474,"Carnarven",0,0,1858,247886.9372,363386.6337,1831,0,0
474,"Carnarven",0,0,1858,247886.9372,363386.6337,1851,0,0
474,"Carnarven",0,0,1858,247886.9372,363386.6337,1911,0,3
472,"CarnarvonBay_LV",0,0,1879,219951.082125,357930.305201,1693,NA,0
472,"CarnarvonBay_LV",0,0,1879,219951.082125,357930.305201,1753,NA,0
472,"CarnarvonBay_LV",0,0,1879,219951.082125,357930.305201,1831,0,0
472,"CarnarvonBay_LV",0,0,1879,219951.082125,357930.305201,1851,0,0
472,"CarnarvonBay_LV",0,0,1879,219951.082125,357930.305201,1911,11,1
4,"Casquets",0,80,1723,371169.332,-20278.2467,1693,NA,0
4,"Casquets",0,80,1723,371169.332,-20278.2467,1753,NA,1
4,"Casquets",0,80,1723,371169.332,-20278.2467,1831,13,3
4,"Casquets",0,80,1723,371169.332,-20278.2467,1851,15,3
4,"Casquets",0,80,1723,371169.332,-20278.2467,1911,17,1
490,"CastlePill",0,0,0,191279.0127,205426.9174,1693,NA,0
490,"CastlePill",0,0,0,191279.0127,205426.9174,1753,NA,0
490,"CastlePill",0,0,0,191279.0127,205426.9174,1831,0,0
490,"CastlePill",0,0,0,191279.0127,205426.9174,1851,0,0
490,"CastlePill",0,0,0,191279.0127,205426.9174,1911,1,1
387,"CastletownHarbour",0,22,1765,226678.3221,467290.3144,1693,NA,0
387,"CastletownHarbour",0,22,1765,226678.3221,467290.3144,1753,NA,0
387,"CastletownHarbour",0,22,1765,226678.3221,467290.3144,1831,5,1
387,"CastletownHarbour",0,22,1765,226678.3221,467290.3144,1851,8,1
387,"CastletownHarbour",0,22,1765,226678.3221,467290.3144,1911,5,1
525,"ChannelGravingDock",0,0,1908,319355.7986,173986.2971,1693,NA,0
525,"ChannelGravingDock",0,0,1908,319355.7986,173986.2971,1753,NA,0
525,"ChannelGravingDock",0,0,1908,319355.7986,173986.2971,1831,0,0
525,"ChannelGravingDock",0,0,1908,319355.7986,173986.2971,1851,0,0
525,"ChannelGravingDock",0,0,1908,319355.7986,173986.2971,1911,0,1
585,"ChapelAnjou",1,0,0,152373.3316,39955.4363,1693,NA,0
585,"ChapelAnjou",1,0,0,152373.3316,39955.4363,1753,NA,0
585,"ChapelAnjou",1,0,0,152373.3316,39955.4363,1831,0,0
585,"ChapelAnjou",1,0,0,152373.3316,39955.4363,1851,0,0
585,"ChapelAnjou",1,0,0,152373.3316,39955.4363,1911,0,0
587,"ChapelCarnBrea",1,0,0,138536.8651,28155.6183,1693,NA,0
587,"ChapelCarnBrea",1,0,0,138536.8651,28155.6183,1753,NA,0
587,"ChapelCarnBrea",1,0,0,138536.8651,28155.6183,1831,0,0
587,"ChapelCarnBrea",1,0,0,138536.8651,28155.6183,1851,0,0
587,"ChapelCarnBrea",1,0,0,138536.8651,28155.6183,1911,0,0
232,"ChathamBullsNose",0,0,1909,575363.5311,168163.6634,1693,NA,0
232,"ChathamBullsNose",0,0,1909,575363.5311,168163.6634,1753,NA,0
232,"ChathamBullsNose",0,0,1909,575363.5311,168163.6634,1831,0,0
232,"ChathamBullsNose",0,0,1909,575363.5311,168163.6634,1851,0,0
232,"ChathamBullsNose",0,0,1909,575363.5311,168163.6634,1911,0,1
231,"ChathamClockTower",0,0,1909,575825.257723,169254.428365,1693,NA,0
231,"ChathamClockTower",0,0,1909,575825.257723,169254.428365,1753,NA,0
231,"ChathamClockTower",0,0,1909,575825.257723,169254.428365,1831,0,0
231,"ChathamClockTower",0,0,1909,575825.257723,169254.428365,1851,0,0
231,"ChathamClockTower",0,0,1909,575825.257723,169254.428365,1911,3,1
233,"ChathamSunPier",0,0,1904,575355.9337,168175.9801,1693,NA,0
233,"ChathamSunPier",0,0,1904,575355.9337,168175.9801,1753,NA,0
233,"ChathamSunPier",0,0,1904,575355.9337,168175.9801,1831,0,0
233,"ChathamSunPier",0,0,1904,575355.9337,168175.9801,1851,0,0
233,"ChathamSunPier",0,0,1904,575355.9337,168175.9801,1911,0,1
384,"ChickenRock",0,0,1875,214836.5548,465562.2057,1693,NA,0
384,"ChickenRock",0,0,1875,214836.5548,465562.2057,1753,NA,0
384,"ChickenRock",0,0,1875,214836.5548,465562.2057,1831,0,0
384,"ChickenRock",0,0,1875,214836.5548,465562.2057,1851,0,0
384,"ChickenRock",0,0,1875,214836.5548,465562.2057,1911,16,1
261,"ClactonOnSea",0,0,1878,617750.7767,214277.7852,1693,NA,0
261,"ClactonOnSea",0,0,1878,617750.7767,214277.7852,1753,NA,0
261,"ClactonOnSea",0,0,1878,617750.7767,214277.7852,1831,0,0
261,"ClactonOnSea",0,0,1878,617750.7767,214277.7852,1851,0,0
261,"ClactonOnSea",0,0,1878,617750.7767,214277.7852,1911,0,1
161,"ClarenceEsplanadePier",0,0,1865,463290.6904,98776.7256,1693,NA,0
161,"ClarenceEsplanadePier",0,0,1865,463290.6904,98776.7256,1753,NA,0
161,"ClarenceEsplanadePier",0,0,1865,463290.6904,98776.7256,1831,0,0
161,"ClarenceEsplanadePier",0,0,1865,463290.6904,98776.7256,1851,0,0
161,"ClarenceEsplanadePier",0,0,1865,463290.6904,98776.7256,1911,0,1
167,"ClarenceVictuallingYard",0,0,1865,463392.0959,98913.1817,1693,NA,0
167,"ClarenceVictuallingYard",0,0,1865,463392.0959,98913.1817,1753,NA,0
167,"ClarenceVictuallingYard",0,0,1865,463392.0959,98913.1817,1831,0,0
167,"ClarenceVictuallingYard",0,0,1865,463392.0959,98913.1817,1851,0,0
167,"ClarenceVictuallingYard",0,0,1865,463392.0959,98913.1817,1911,0,1
295,"Clayhole_LV",0,0,1891,542446.2306,341731.6369,1693,NA,0
295,"Clayhole_LV",0,0,1891,542446.2306,341731.6369,1753,NA,0
295,"Clayhole_LV",0,0,1891,542446.2306,341731.6369,1831,0,0
295,"Clayhole_LV",0,0,1891,542446.2306,341731.6369,1851,0,0
295,"Clayhole_LV",0,0,1891,542446.2306,341731.6369,1911,0,1
555,"Clevedon",0,0,1869,339871.4839,172050.3945,1693,NA,0
555,"Clevedon",0,0,1869,339871.4839,172050.3945,1753,NA,0
555,"Clevedon",0,0,1869,339871.4839,172050.3945,1831,0,0
555,"Clevedon",0,0,1869,339871.4839,172050.3945,1851,0,0
555,"Clevedon",0,0,1869,339871.4839,172050.3945,1911,7,1
565,"Clovelly",0,0,0,231802.6293,124947.779,1693,NA,0
565,"Clovelly",0,0,0,231802.6293,124947.779,1753,NA,0
565,"Clovelly",0,0,0,231802.6293,124947.779,1831,0,0
565,"Clovelly",0,0,0,231802.6293,124947.779,1851,0,0
565,"Clovelly",0,0,0,231802.6293,124947.779,1911,0,1
77,"CoastguardStation",0,0,1900,287830.3293,51388.6542,1693,NA,0
77,"CoastguardStation",0,0,1900,287830.3293,51388.6542,1753,NA,0
77,"CoastguardStation",0,0,1900,287830.3293,51388.6542,1831,0,0
77,"CoastguardStation",0,0,1900,287830.3293,51388.6542,1851,0,0
77,"CoastguardStation",0,0,1900,287830.3293,51388.6542,1911,0,1
283,"Cockle_LV",0,0,1843,652065.755,317782.6744,1693,NA,0
283,"Cockle_LV",0,0,1843,652065.755,317782.6744,1753,NA,0
283,"Cockle_LV",0,0,1843,652065.755,317782.6744,1831,0,0
283,"Cockle_LV",0,0,1843,652065.755,317782.6744,1851,10,1
283,"Cockle_LV",0,0,1843,652065.755,317782.6744,1911,10,1
244,"Coldharbour",0,0,1895,551920.5496,178870.2953,1693,NA,0
244,"Coldharbour",0,0,1895,551920.5496,178870.2953,1753,NA,0
244,"Coldharbour",0,0,1895,551920.5496,178870.2953,1831,0,0
244,"Coldharbour",0,0,1895,551920.5496,178870.2953,1851,0,0
244,"Coldharbour",0,0,1895,551920.5496,178870.2953,1911,0,1
452,"ColwynBay",0,0,1895,285249.9127,379364.8837,1693,NA,0
452,"ColwynBay",0,0,1895,285249.9127,379364.8837,1753,NA,0
452,"ColwynBay",0,0,1895,285249.9127,379364.8837,1831,0,0
452,"ColwynBay",0,0,1895,285249.9127,379364.8837,1851,0,0
452,"ColwynBay",0,0,1895,285249.9127,379364.8837,1911,0,2
455,"Conway",0,0,1904,278120.6271,377795.1964,1693,NA,0
455,"Conway",0,0,1904,278120.6271,377795.1964,1753,NA,0
455,"Conway",0,0,1904,278120.6271,377795.1964,1831,0,0
455,"Conway",0,0,1904,278120.6271,377795.1964,1851,0,0
455,"Conway",0,0,1904,278120.6271,377795.1964,1911,0,1
352,"Coquet",0,0,1841,429195.3546,604526.6111,1693,NA,0
352,"Coquet",0,0,1841,429195.3546,604526.6111,1753,NA,0
352,"Coquet",0,0,1841,429195.3546,604526.6111,1831,0,0
352,"Coquet",0,0,1841,429195.3546,604526.6111,1851,14,1
352,"Coquet",0,0,1841,429195.3546,604526.6111,1911,14,2
118,"CorbiereRock",0,0,1874,381764.0327,-79977.563,1693,NA,0
118,"CorbiereRock",0,0,1874,381764.0327,-79977.563,1753,NA,0
118,"CorbiereRock",0,0,1874,381764.0327,-79977.563,1831,0,0
118,"CorbiereRock",0,0,1874,381764.0327,-79977.563,1851,0,0
118,"CorbiereRock",0,0,1874,381764.0327,-79977.563,1911,17,1
269,"Cork_LV",0,0,1844,630313.1289,231373.6112,1693,NA,0
269,"Cork_LV",0,0,1844,630313.1289,231373.6112,1753,NA,0
269,"Cork_LV",0,0,1844,630313.1289,231373.6112,1831,0,0
269,"Cork_LV",0,0,1844,630313.1289,231373.6112,1851,10,1
269,"Cork_LV",0,0,1844,630313.1289,231373.6112,1911,10,1
5,"Corton",0,0,0,654333.5527,297454.4899,1693,NA,0
5,"Corton",0,0,0,654333.5527,297454.4899,1753,NA,0
5,"Corton",0,0,0,654333.5527,297454.4899,1831,0,0
5,"Corton",0,0,0,654333.5527,297454.4899,1851,0,0
5,"Corton",0,0,0,654333.5527,297454.4899,1911,0,0
276,"Corton_LV",0,0,1862,659734.3511,298340.6946,1693,NA,0
276,"Corton_LV",0,0,1862,659734.3511,298340.6946,1753,NA,0
276,"Corton_LV",0,0,1862,659734.3511,298340.6946,1831,0,0
276,"Corton_LV",0,0,1862,659734.3511,298340.6946,1851,0,0
276,"Corton_LV",0,0,1862,659734.3511,298340.6946,1911,11,1
150,"Cowes",0,0,1901,449643.5517,96674.1244,1693,NA,0
150,"Cowes",0,0,1901,449643.5517,96674.1244,1753,NA,0
150,"Cowes",0,0,1901,449643.5517,96674.1244,1831,0,0
150,"Cowes",0,0,1901,449643.5517,96674.1244,1851,0,0
150,"Cowes",0,0,1901,449643.5517,96674.1244,1911,0,1
355,"Craster",0,0,1906,425792.4771,620003.6541,1693,NA,0
355,"Craster",0,0,1906,425792.4771,620003.6541,1753,NA,0
355,"Craster",0,0,1906,425792.4771,620003.6541,1831,0,0
355,"Craster",0,0,1906,425792.4771,620003.6541,1851,0,0
355,"Craster",0,0,1906,425792.4771,620003.6541,1911,5,2
73,"CremillShoal",0,0,1902,245540.6199,53217.158,1693,NA,0
73,"CremillShoal",0,0,1902,245540.6199,53217.158,1753,NA,0
73,"CremillShoal",0,0,1902,245540.6199,53217.158,1831,0,0
73,"CremillShoal",0,0,1902,245540.6199,53217.158,1851,0,0
73,"CremillShoal",0,0,1902,245540.6199,53217.158,1911,0,1
6,"Cromer",1,274,1719,622900.9626,341541.124,1693,NA,1
6,"Cromer",1,274,1719,622900.9626,341541.124,1753,NA,1
6,"Cromer",1,274,1719,622900.9626,341541.124,1831,22,1
6,"Cromer",1,274,1719,622900.9626,341541.124,1851,22,1
6,"Cromer",1,274,1719,622900.9626,341541.124,1911,23,2
430,"Crosby",0,0,1839,329293.579335,402664.7467,1693,NA,0
430,"Crosby",0,0,1839,329293.579335,402664.7467,1753,NA,0
430,"Crosby",0,0,1839,329293.579335,402664.7467,1831,0,0
430,"Crosby",0,0,1839,329293.579335,402664.7467,1851,0,1
430,"Crosby",0,0,1839,329293.579335,402664.7467,1911,0,0
278,"CrossSand_LV",0,0,1886,664393.385,312234.115,1693,NA,0
278,"CrossSand_LV",0,0,1886,664393.385,312234.115,1753,NA,0
278,"CrossSand_LV",0,0,1886,664393.385,312234.115,1831,0,0
278,"CrossSand_LV",0,0,1886,664393.385,312234.115,1851,0,0
278,"CrossSand_LV",0,0,1886,664393.385,312234.115,1911,11,1
247,"Crossness",0,0,1895,547434.2586,181511.9046,1693,NA,0
247,"Crossness",0,0,1895,547434.2586,181511.9046,1753,NA,0
247,"Crossness",0,0,1895,547434.2586,181511.9046,1831,0,0
247,"Crossness",0,0,1895,547434.2586,181511.9046,1851,0,0
247,"Crossness",0,0,1895,547434.2586,181511.9046,1911,0,1
346,"Cullercoats",0,0,1896,436451.2538,571618.6198,1693,NA,0
346,"Cullercoats",0,0,1896,436451.2538,571618.6198,1753,NA,0
346,"Cullercoats",0,0,1896,436451.2538,571618.6198,1831,0,0
346,"Cullercoats",0,0,1896,436451.2538,571618.6198,1851,0,0
346,"Cullercoats",0,0,1896,436451.2538,571618.6198,1911,0,2
246,"Dagenham",0,0,0,549129.8524,181659.028,1693,NA,0
246,"Dagenham",0,0,0,549129.8524,181659.028,1753,NA,0
246,"Dagenham",0,0,0,549129.8524,181659.028,1831,0,0
246,"Dagenham",0,0,0,549129.8524,181659.028,1851,0,0
246,"Dagenham",0,0,0,549129.8524,181659.028,1911,0,1
582,"Dartmouth",1,0,0,287671.5246,51393.5797,1693,NA,0
582,"Dartmouth",1,0,0,287671.5246,51393.5797,1753,NA,0
582,"Dartmouth",1,0,0,287671.5246,51393.5797,1831,0,0
582,"Dartmouth",1,0,0,287671.5246,51393.5797,1851,0,0
582,"Dartmouth",1,0,0,287671.5246,51393.5797,1911,0,0
76,"DartmouthHarbourRailway",0,0,0,288046.6177,51113.8005,1693,NA,0
76,"DartmouthHarbourRailway",0,0,0,288046.6177,51113.8005,1753,NA,0
76,"DartmouthHarbourRailway",0,0,0,288046.6177,51113.8005,1831,0,0
76,"DartmouthHarbourRailway",0,0,0,288046.6177,51113.8005,1851,0,0
76,"DartmouthHarbourRailway",0,0,0,288046.6177,51113.8005,1911,0,1
83,"Dawlish",0,0,1881,296335.4365,76598.1029,1693,NA,0
83,"Dawlish",0,0,1881,296335.4365,76598.1029,1753,NA,0
83,"Dawlish",0,0,1881,296335.4365,76598.1029,1831,0,0
83,"Dawlish",0,0,1881,296335.4365,76598.1029,1851,0,0
83,"Dawlish",0,0,1881,296335.4365,76598.1029,1911,1,1
210,"Deal",0,0,0,637996.4599,152759.3726,1693,NA,0
210,"Deal",0,0,0,637996.4599,152759.3726,1753,NA,0
210,"Deal",0,0,0,637996.4599,152759.3726,1831,0,0
210,"Deal",0,0,0,637996.4599,152759.3726,1851,0,0
210,"Deal",0,0,0,637996.4599,152759.3726,1911,0,1
112,"DemieDePas",0,0,1904,392525.9882,-83329.4715,1693,NA,0
112,"DemieDePas",0,0,1904,392525.9882,-83329.4715,1753,NA,0
112,"DemieDePas",0,0,1904,392525.9882,-83329.4715,1831,0,0
112,"DemieDePas",0,0,1904,392525.9882,-83329.4715,1851,0,0
112,"DemieDePas",0,0,1904,392525.9882,-83329.4715,1911,6,1
7,"DerbyHaven",0,46,1650,228767.9338,467678.1233,1693,NA,1
7,"DerbyHaven",0,46,1650,228767.9338,467678.1233,1753,NA,1
7,"DerbyHaven",0,46,1650,228767.9338,467678.1233,1831,9,1
7,"DerbyHaven",0,46,1650,228767.9338,467678.1233,1851,11,1
7,"DerbyHaven",0,46,1650,228767.9338,467678.1233,1911,2,1
440,"DinglePoint",0,0,1907,335561.5523,387025.3208,1693,NA,0
440,"DinglePoint",0,0,1907,335561.5523,387025.3208,1753,NA,0
440,"DinglePoint",0,0,1907,335561.5523,387025.3208,1831,0,0
440,"DinglePoint",0,0,1907,335561.5523,387025.3208,1851,0,0
440,"DinglePoint",0,0,1907,335561.5523,387025.3208,1911,0,1
448,"DittonBrook",0,0,1876,349508.5912,383937.3743,1693,NA,0
448,"DittonBrook",0,0,1876,349508.5912,383937.3743,1753,NA,0
448,"DittonBrook",0,0,1876,349508.5912,383937.3743,1831,0,0
448,"DittonBrook",0,0,1876,349508.5912,383937.3743,1851,0,0
448,"DittonBrook",0,0,1876,349508.5912,383937.3743,1911,0,1
391,"DouglasBayBatteryPier",0,0,1872,238943.6908,475112.0792,1693,NA,0
391,"DouglasBayBatteryPier",0,0,1872,238943.6908,475112.0792,1753,NA,0
391,"DouglasBayBatteryPier",0,0,1872,238943.6908,475112.0792,1831,0,0
391,"DouglasBayBatteryPier",0,0,1872,238943.6908,475112.0792,1851,0,0
391,"DouglasBayBatteryPier",0,0,1872,238943.6908,475112.0792,1911,6,1
389,"DouglasHarbour",0,0,0,238827.1864,475229.7315,1693,NA,0
389,"DouglasHarbour",0,0,0,238827.1864,475229.7315,1753,NA,0
389,"DouglasHarbour",0,0,0,238827.1864,475229.7315,1831,0,0
389,"DouglasHarbour",0,0,0,238827.1864,475229.7315,1851,0,0
389,"DouglasHarbour",0,0,0,238827.1864,475229.7315,1911,0,0
390,"DouglasHead",0,0,1832,238945.3821,474763.4741,1693,NA,0
390,"DouglasHead",0,0,1832,238945.3821,474763.4741,1753,NA,0
390,"DouglasHead",0,0,1832,238945.3821,474763.4741,1831,0,0
390,"DouglasHead",0,0,1832,238945.3821,474763.4741,1851,0,1
390,"DouglasHead",0,0,1832,238945.3821,474763.4741,1911,14,1
392,"DouglasVictoriaPier",0,0,1796,238829.2345,475232.2212,1693,NA,0
392,"DouglasVictoriaPier",0,0,1796,238829.2345,475232.2212,1753,NA,0
392,"DouglasVictoriaPier",0,0,1796,238829.2345,475232.2212,1831,0,0
392,"DouglasVictoriaPier",0,0,1796,238829.2345,475232.2212,1851,10,1
392,"DouglasVictoriaPier",0,0,1796,238829.2345,475232.2212,1911,3,1
578,"Dover",1,0,0,632478.4467,141907.0022,1693,NA,0
578,"Dover",1,0,0,632478.4467,141907.0022,1753,NA,0
578,"Dover",1,0,0,632478.4467,141907.0022,1831,0,0
578,"Dover",1,0,0,632478.4467,141907.0022,1851,0,0
578,"Dover",1,0,0,632478.4467,141907.0022,1911,0,0
202,"DoverAdmiraltyPier",0,0,1849,632905.254,140001.4773,1693,NA,0
202,"DoverAdmiraltyPier",0,0,1849,632905.254,140001.4773,1753,NA,0
202,"DoverAdmiraltyPier",0,0,1849,632905.254,140001.4773,1831,0,0
202,"DoverAdmiraltyPier",0,0,1849,632905.254,140001.4773,1851,2,1
202,"DoverAdmiraltyPier",0,0,1849,632905.254,140001.4773,1911,14,1
209,"DoverCastleJetty",0,0,0,632718.3328,141555.8524,1693,NA,0
209,"DoverCastleJetty",0,0,0,632718.3328,141555.8524,1753,NA,0
209,"DoverCastleJetty",0,0,0,632718.3328,141555.8524,1831,0,0
209,"DoverCastleJetty",0,0,0,632718.3328,141555.8524,1851,0,0
209,"DoverCastleJetty",0,0,0,632718.3328,141555.8524,1911,0,1
207,"DoverDetachedMole",0,0,1909,633049.5835,140200.3729,1693,NA,0
207,"DoverDetachedMole",0,0,1909,633049.5835,140200.3729,1753,NA,0
207,"DoverDetachedMole",0,0,1909,633049.5835,140200.3729,1831,0,0
207,"DoverDetachedMole",0,0,1909,633049.5835,140200.3729,1851,0,0
207,"DoverDetachedMole",0,0,1909,633049.5835,140200.3729,1911,14,2
205,"DoverGranvilleDock",0,0,1874,631755.4725,140901.3307,1693,NA,0
205,"DoverGranvilleDock",0,0,1874,631755.4725,140901.3307,1753,NA,0
205,"DoverGranvilleDock",0,0,1874,631755.4725,140901.3307,1831,0,0
205,"DoverGranvilleDock",0,0,1874,631755.4725,140901.3307,1851,0,0
205,"DoverGranvilleDock",0,0,1874,631755.4725,140901.3307,1911,0,1
204,"DoverNorthPier",0,0,1842,632227.1661,140522.513,1693,NA,0
204,"DoverNorthPier",0,0,1842,632227.1661,140522.513,1753,NA,0
204,"DoverNorthPier",0,0,1842,632227.1661,140522.513,1831,0,0
204,"DoverNorthPier",0,0,1842,632227.1661,140522.513,1851,0,1
204,"DoverNorthPier",0,0,1842,632227.1661,140522.513,1911,3,1
206,"DoverPrinceWalesPier",0,0,1902,632550.0963,140290.8294,1693,NA,0
206,"DoverPrinceWalesPier",0,0,1902,632550.0963,140290.8294,1753,NA,0
206,"DoverPrinceWalesPier",0,0,1902,632550.0963,140290.8294,1831,0,0
206,"DoverPrinceWalesPier",0,0,1902,632550.0963,140290.8294,1851,0,0
206,"DoverPrinceWalesPier",0,0,1902,632550.0963,140290.8294,1911,12,1
208,"DoverProminadePier",0,0,1893,632591.0675,141211.2651,1693,NA,0
208,"DoverProminadePier",0,0,1893,632591.0675,141211.2651,1753,NA,0
208,"DoverProminadePier",0,0,1893,632591.0675,141211.2651,1831,0,0
208,"DoverProminadePier",0,0,1893,632591.0675,141211.2651,1851,0,0
208,"DoverProminadePier",0,0,1893,632591.0675,141211.2651,1911,0,1
203,"DoverSouthPierHead",0,0,1822,632066.8278,140339.2932,1693,NA,0
203,"DoverSouthPierHead",0,0,1822,632066.8278,140339.2932,1753,NA,0
203,"DoverSouthPierHead",0,0,1822,632066.8278,140339.2932,1831,12,2
203,"DoverSouthPierHead",0,0,1822,632066.8278,140339.2932,1851,12,2
203,"DoverSouthPierHead",0,0,1822,632066.8278,140339.2932,1911,0,1
8,"Dudgeon_LV",0,33,1736,595675.0109,376599.8559,1693,NA,0
8,"Dudgeon_LV",0,33,1736,595675.0109,376599.8559,1753,NA,1
8,"Dudgeon_LV",0,33,1736,595675.0109,376599.8559,1831,10,1
8,"Dudgeon_LV",0,33,1736,595675.0109,376599.8559,1851,10,1
8,"Dudgeon_LV",0,33,1736,595675.0109,376599.8559,1911,10,1
540,"DumballIsland",0,0,1897,350417.6963,178959.4592,1693,NA,0
540,"DumballIsland",0,0,1897,350417.6963,178959.4592,1753,NA,0
540,"DumballIsland",0,0,1897,350417.6963,178959.4592,1831,0,0
540,"DumballIsland",0,0,1897,350417.6963,178959.4592,1851,0,0
540,"DumballIsland",0,0,1897,350417.6963,178959.4592,1911,12,2
9,"Dungeness",0,92,1722,608731.2582,116958.8556,1693,NA,1
9,"Dungeness",0,92,1722,608731.2582,116958.8556,1753,NA,1
9,"Dungeness",0,92,1722,608731.2582,116958.8556,1831,20,1
9,"Dungeness",0,92,1722,608731.2582,116958.8556,1851,14,1
9,"Dungeness",0,92,1722,608731.2582,116958.8556,1911,17,3
447,"DungeonPoint",0,0,1876,344242.1657,381511.7961,1693,NA,0
447,"DungeonPoint",0,0,1876,344242.1657,381511.7961,1753,NA,0
447,"DungeonPoint",0,0,1876,344242.1657,381511.7961,1831,0,0
447,"DungeonPoint",0,0,1876,344242.1657,381511.7961,1851,0,0
447,"DungeonPoint",0,0,1876,344242.1657,381511.7961,1911,0,1
212,"EastGoodwin_LV",0,0,1874,648827.0832,151921.3526,1693,NA,0
212,"EastGoodwin_LV",0,0,1874,648827.0832,151921.3526,1753,NA,0
212,"EastGoodwin_LV",0,0,1874,648827.0832,151921.3526,1831,0,0
